1,prey.limb.length,prey.vision.distance,prey.vision.angle,freeze.distance,flight.initiation.distance,prey.exhaustion.distance,time.to.turn,time.spent.circling,predator.limb.length,predator.vision.distance,predator.vision.angle,predator.exhaustion.distance,kill.distance,obstacle.proportion,obstacle.radius,prey.obstacle.sensitivity,predator.obstacle.sensitivity,number.of.refuges,number.of.target.patches,prob.escape,prob.avoid.detection,mean.sim.time,median.sim.time,mean.prey.curviness,median.prey.curviness,mean.predator.curviness,median.predator.curviness,prob.escape.if.detected,mean.detect.time,median.detect.time,mean.pursuit.time,median.pursuit.time,mean.prey.escape.length,median.prey.escape.length,mean.predator.pursuit.length,median.predator.pursuit.length
predator-prey-model-revised-17_03_2020-PS_011.csv.5373,0.5,15,180,10,5,510,3,1,0.5,15,180,1010,1,0.05,1,0.99,0.99,1,0,0.18,0.07,386.861,374.45,0.991361661,0.18522924,0.355241361,0.338221299,0.11827957,254.9311828,193.45,82.07204301,56.25,215.4661166,175.7734196,26.80165576,20.46754233
predator-prey-model-revised-17_03_2020-PS_011.csv.5468,0.6,15,180,10,5,510,3,1,0.5,15,180,10,1,0.05,1,0.99,0.99,1,0,0.59,0.03,268.946,191.975,0.400064753,0.192081938,0.347318055,0.301508996,0.577319588,217.2716495,170.95,29.70773196,11.5,74.69430765,29.39175051,6.411945358,9.840902501
predator-prey-model-revised-17_03_2020-PS_011.csv.5573,0.6,15,180,10,5,510,3,1,0.5,15,180,110,1,0.05,1,0.99,0.99,1,0,0.25,0.05,347.936,266.325,0.66967246,0.206774443,0.390759813,0.348919757,0.210526316,232.2605263,154.2,68.39842105,25.5,160.9751462,67.31575222,23.87758813,9.353333719
predator-prey-model-revised-17_03_2020-PS_011.csv.5674,0.6,15,180,10,5,510,3,1,0.5,15,180,210,1,0.05,1,0.99,0.99,1,0,0.12,0.02,316.129,271.675,0.511452466,0.19598236,0.378620521,0.390585698,0.102040816,224.7892857,133.075,69.13928571,28.425,161.5668588,66.85305624,25.64612447,15.2983896
predator-prey-model-revised-17_03_2020-PS_011.csv.5774,0.6,15,180,10,5,510,3,1,0.5,15,180,310,1,0.05,1,0.99,0.99,1,0,0.22,0.03,330.57,258.575,0.319828535,0.176999453,0.314573506,0.349980298,0.195876289,220.864433,146.9,78.53092784,48.9,186.4889926,120.832313,27.67372006,16.76087754
predator-prey-model-revised-17_03_2020-PS_011.csv.5873,0.6,15,180,10,5,510,3,1,0.5,15,180,410,1,0.05,1,0.99,0.99,1,0,0.13,0.02,325.169,255.225,0.543181257,0.211640594,0.371881347,0.348783857,0.112244898,229.5836735,167.25,66.39030612,44.725,155.8967804,93.53796983,22.8869846,13.05031066
predator-prey-model-revised-17_03_2020-PS_011.csv.5968,0.6,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.2,0.03,298.571,231.95,0.408570431,0.197155616,0.338438911,0.32714635,0.175257732,205.8391753,164.35,66.6742268,47.9,157.4728515,106.7631393,23.61726574,14.15954287
predator-prey-model-revised-17_03_2020-PS_011.csv.6073,0.6,15,180,10,5,510,3,1,0.5,15,180,610,1,0.05,1,0.99,0.99,1,0,0.18,0.06,320.811,285.95,0.294112294,0.182416732,0.37793986,0.358364792,0.127659574,170.0984043,117.775,96.8393617,54.125,226.3324174,134.3691365,32.428924,18.07350359
predator-prey-model-revised-17_03_2020-PS_011.csv.6172,0.6,15,180,10,5,510,3,1,0.5,15,180,710,1,0.05,1,0.99,0.99,1,0,0.23,0.02,280.0465,236.25,0.677458208,0.214094074,0.338172058,0.362111097,0.214285714,183.6515306,135.85,73.98061224,35.925,171.4342975,70.84836754,24.4456104,14.59041023
predator-prey-model-revised-17_03_2020-PS_011.csv.6273,0.6,15,180,10,5,510,3,1,0.5,15,180,810,1,0.05,1,0.99,0.99,1,0,0.22,0.02,322.5255,260.25,0.404275309,0.191567352,0.389701749,0.374334351,0.204081633,239.5979592,168.55,63.72908163,30.85,150.2698794,72.32551681,21.12297536,14.16116222
predator-prey-model-revised-17_03_2020-PS_011.csv.6375,0.6,15,180,10,5,510,3,1,0.5,15,180,910,1,0.05,1,0.99,0.99,1,0,0.14,0.01,291.629,258.4,1.018515381,0.198115101,0.459182636,0.386809205,0.131313131,187.1454545,130.1,83.92171717,44.75,197.1330791,115.6141373,26.78506233,16.47379589
predator-prey-model-revised-17_03_2020-PS_011.csv.6470,0.6,15,180,10,5,510,3,1,0.5,15,180,1010,1,0.05,1,0.99,0.99,1,0,0.23,0.02,324.105,272.3,0.377076064,0.196458996,0.386977464,0.384082309,0.214285714,224.0076531,155.9,73.75561224,38.525,177.4621367,101.1068542,22.45838857,15.47025044
predator-prey-model-revised-17_03_2020-PS_011.csv.6572,0.7,15,180,10,5,510,3,1,0.5,15,180,10,1,0.05,1,0.99,0.99,1,0,0.66,0,277.2505,219.8,0.441585244,0.189319947,0.354890003,0.343945218,0.66,247.3495,156.025,24.761,10.35,55.75812031,23.10079521,7.007190464,9.909418276
predator-prey-model-revised-17_03_2020-PS_011.csv.6670,0.7,15,180,10,5,510,3,1,0.5,15,180,110,1,0.05,1,0.99,0.99,1,0,0.16,0.01,281.4775,216.425,0.681476077,0.184092157,0.291529918,0.300423326,0.151515152,219.5555556,139.8,52.54040404,17.65,115.4064316,37.91378028,21.22553025,11.1565231
predator-prey-model-revised-17_03_2020-PS_011.csv.6773,0.7,15,180,10,5,510,3,1,0.5,15,180,210,1,0.05,1,0.99,0.99,1,0,0.2,0.02,315.7475,262.675,0.429276058,0.202888406,0.362856157,0.36187769,0.183673469,203.4362245,133.975,90.74744898,57.7,194.4598912,126.3968349,31.60184154,22.37500328
predator-prey-model-revised-17_03_2020-PS_011.csv.6873,0.7,15,180,10,5,510,3,1,0.5,15,180,310,1,0.05,1,0.99,0.99,1,0,0.13,0.05,343.056,258.125,0.53864024,0.191846708,0.315901963,0.361245245,0.084210526,214.1342105,133.95,86.77,55.75,186.9381926,128.7091437,30.86551986,20.02534396
predator-prey-model-revised-17_03_2020-PS_011.csv.6972,0.7,15,180,10,5,510,3,1,0.5,15,180,410,1,0.05,1,0.99,0.99,1,0,0.17,0.03,310.1875,246.675,0.523679409,0.195527699,0.352163006,0.345577475,0.144329897,214.9489691,165.25,70.10773196,41,150.4282889,88.52510086,28.75237257,14.96668184
predator-prey-model-revised-17_03_2020-PS_011.csv.7080,0.7,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.18,0.04,328.955,254.6,1.105284796,0.192336537,0.331206269,0.359392975,0.145833333,212.7958333,126.225,81.19739583,53.325,179.1014086,113.8594806,28.22440827,19.08297021
predator-prey-model-revised-17_03_2020-PS_011.csv.7178,0.7,15,180,10,5,510,3,1,0.5,15,180,610,1,0.05,1,0.99,0.99,1,0,0.17,0.05,326.7565,276.05,0.560900965,0.188805167,0.322318278,0.360776662,0.126315789,197.5647368,115.9,78.99789474,46.2,169.8242676,112.1873068,29.97160542,17.85437134
predator-prey-model-revised-17_03_2020-PS_011.csv.7274,0.7,15,180,10,5,510,3,1,0.5,15,180,710,1,0.05,1,0.99,0.99,1,0,0.21,0.05,327.597,241.45,0.498594299,0.196100383,0.347415904,0.334272794,0.168421053,212.9731579,150.7,74.38526316,30.2,159.028797,72.03249904,24.73382672,13.36638478
predator-prey-model-revised-17_03_2020-PS_011.csv.7372,0.7,15,180,10,5,510,3,1,0.5,15,180,810,1,0.05,1,0.99,0.99,1,0,0.19,0.02,270.1385,224.65,0.539519073,0.217077215,0.335997807,0.343203655,0.173469388,194.8413265,137.425,58.78673469,35.975,126.1759011,66.3274934,20.80896032,14.22724303
predator-prey-model-revised-17_03_2020-PS_011.csv.7466,0.7,15,180,10,5,510,3,1,0.5,15,180,910,1,0.05,1,0.99,0.99,1,0,0.25,0.02,268.369,187.9,0.952001644,0.188546602,0.335570823,0.338905544,0.234693878,184.5867347,100.175,61.9627551,35.275,135.2496737,70.87043688,22.34526778,14.22086537
predator-prey-model-revised-17_03_2020-PS_011.csv.7568,0.7,15,180,10,5,510,3,1,0.5,15,180,1010,1,0.05,1,0.99,0.99,1,0,0.15,0.01,309.0245,260.5,0.799733278,0.198737288,0.383319209,0.409845757,0.141414141,218.8535354,168.75,76.75505051,43.55,163.4549059,85.80205697,25.9359807,15.27933799
predator-prey-model-revised-17_03_2020-PS_011.csv.7674,0.8,15,180,10,5,510,3,1,0.5,15,180,10,1,0.05,1,0.99,0.99,1,0,0.68,0.07,264.7255,201.5,0.288890063,0.182143477,0.322066553,0.336793458,0.655913978,185.2064516,134.45,25.30806452,10.35,54.52347892,20.86097474,6.957310199,9.914299378
predator-prey-model-revised-17_03_2020-PS_011.csv.7773,0.8,15,180,10,5,510,3,1,0.5,15,180,110,1,0.05,1,0.99,0.99,1,0,0.22,0.03,300.205,192.4,1.144238208,0.202012785,0.351351507,0.33136069,0.195876289,204.721134,115.25,69.82525773,41.7,139.1026735,75.41969106,24.98695315,18.86185897
predator-prey-model-revised-17_03_2020-PS_011.csv.7880,0.8,15,180,10,5,510,3,1,0.5,15,180,210,1,0.05,1,0.99,0.99,1,0,0.25,0.03,341.271,298.1,0.606044131,0.206927059,0.381208583,0.362455513,0.226804124,241.328866,175.25,73.00257732,36.05,143.8365406,74.27520844,28.57418223,16.43572022
predator-prey-model-revised-17_03_2020-PS_011.csv.7971,0.8,15,180,10,5,510,3,1,0.5,15,180,310,1,0.05,1,0.99,0.99,1,0,0.26,0.01,347.558,301.25,0.396268694,0.186976968,0.417069225,0.397787702,0.252525253,253.5338384,188.65,81.18383838,58.55,165.0138793,103.9800631,27.03909409,17.83460039
predator-prey-model-revised-17_03_2020-PS_011.csv.8071,0.8,15,180,10,5,510,3,1,0.5,15,180,410,1,0.05,1,0.99,0.99,1,0,0.17,0.03,315.087,262.05,0.348946128,0.20431783,0.409755929,0.388673636,0.144329897,210.5453608,149.2,77.20051546,34.1,155.8158691,71.8517385,30.11961598,20.35093519
predator-prey-model-revised-17_03_2020-PS_011.csv.8172,0.8,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.1,0.02,324.66,235.125,0.420639948,0.217184963,0.426415022,0.409165653,0.081632653,214.2928571,128.7,85.70816327,41.65,169.6170551,79.59182848,29.77383468,17.99632005
predator-prey-model-revised-17_03_2020-PS_011.csv.8265,0.8,15,180,10,5,510,3,1,0.5,15,180,610,1,0.05,1,0.99,0.99,1,0,0.15,0.04,316.5495,276.875,0.245262071,0.1946999,0.368118939,0.37190896,0.114583333,200.5244792,151.5,81.95625,46.25,167.6336086,107.8204615,30.81996005,19.63845869
predator-prey-model-revised-17_03_2020-PS_011.csv.8365,0.8,15,180,10,5,510,3,1,0.5,15,180,710,1,0.05,1,0.99,0.99,1,0,0.17,0.02,296.1295,248.9,0.430196466,0.185062044,0.359968177,0.341251215,0.153061224,201.4576531,149.7,74.05867347,43.25,149.8792723,86.43386024,28.69620698,18.18590403
predator-prey-model-revised-17_03_2020-PS_011.csv.8473,0.8,15,180,10,5,510,3,1,0.5,15,180,810,1,0.05,1,0.99,0.99,1,0,0.16,0.01,302.8655,252.825,1.417754516,0.216247996,0.340042902,0.322388234,0.151515152,217.510101,170.5,70.58484848,21.85,140.3144711,53.11989835,29.46034232,18.08169495
predator-prey-model-revised-17_03_2020-PS_011.csv.8574,0.8,15,180,10,5,510,3,1,0.5,15,180,910,1,0.05,1,0.99,0.99,1,0,0.16,0.01,270.0025,224.675,0.507838525,0.19048934,0.295137391,0.287024815,0.151515152,189.6469697,122,64.12171717,24.75,130.1049511,43.8823558,21.94957427,10.05267272
predator-prey-model-revised-17_03_2020-PS_011.csv.8666,0.8,15,180,10,5,510,3,1,0.5,15,180,1010,1,0.05,1,0.99,0.99,1,0,0.16,0.04,254.7345,209.025,0.317162415,0.198678201,0.306140785,0.307307024,0.125,168.0692708,130.95,56.43802083,22.725,114.7498873,40.03259035,21.95521698,10.95405451
predator-prey-model-revised-17_03_2020-PS_011.csv.8771,0.9,15,180,10,5,510,3,1,0.5,15,180,10,1,0.05,1,0.99,0.99,1,0,0.58,0.04,269.365,198.225,0.64324115,0.217505429,0.33840649,0.310750237,0.5625,225.6078125,151,16.88020833,8.225,34.09603705,15.45577833,6.252897837,9.703255543
predator-prey-model-revised-17_03_2020-PS_011.csv.8875,0.9,15,180,10,5,510,3,1,0.5,15,180,110,1,0.05,1,0.99,0.99,1,0,0.12,0,286.0055,227.45,0.462496157,0.203860165,0.340527002,0.327049185,0.12,209.0085,147.975,73.4425,46.8,135.672997,85.86087097,29.75904818,15.28404141
predator-prey-model-revised-17_03_2020-PS_011.csv.8972,0.9,15,180,10,5,510,3,1,0.5,15,180,210,1,0.05,1,0.99,0.99,1,0,0.2,0.05,298.4875,192.175,0.663036524,0.201760509,0.341178627,0.316913721,0.157894737,209.7173684,125.5,54.44368421,26.75,103.7086461,49.89221898,22.29315895,11.60178355
predator-prey-model-revised-17_03_2020-PS_011.csv.9074,0.9,15,180,10,5,510,3,1,0.5,15,180,310,1,0.05,1,0.99,0.99,1,0,0.13,0.03,312.5455,233.175,0.450740825,0.198889453,0.368596711,0.333428571,0.103092784,204.0180412,134.9,74.27474227,42.95,140.7606701,72.16025658,28.52143612,21.28146237
predator-prey-model-revised-17_03_2020-PS_011.csv.9179,0.9,15,180,10,5,510,3,1,0.5,15,180,410,1,0.05,1,0.99,0.99,1,0,0.16,0.03,281.704,215.975,1.327196722,0.227884597,0.330380574,0.333507968,0.134020619,188.9814433,113.1,64.52731959,17.1,120.5173022,35.32314547,26.66070429,13.68892451
predator-prey-model-revised-17_03_2020-PS_011.csv.9270,0.9,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.16,0.04,289.6165,243.925,0.549214697,0.189270931,0.412492567,0.326203769,0.125,199.05625,125,61.17760417,19.675,114.4225751,35.01634314,23.43085548,12.32328402
predator-prey-model-revised-17_03_2020-PS_011.csv.9375,0.9,15,180,10,5,510,3,1,0.5,15,180,610,1,0.05,1,0.99,0.99,1,0,0.18,0.06,318.941,247.625,0.469949758,0.21159687,0.340720814,0.348147611,0.127659574,205.7755319,127.225,69.72978723,34.85,132.7821647,67.78163683,29.48468059,15.53495012
predator-prey-model-revised-17_03_2020-PS_011.csv.9475,0.9,15,180,10,5,510,3,1,0.5,15,180,710,1,0.05,1,0.99,0.99,1,0,0.12,0.03,277.2045,210.85,0.481034688,0.199239203,0.32596415,0.303782258,0.092783505,195.8948454,144.45,56.65103093,21.35,106.2840526,36.47210319,23.93672218,12.58004909
predator-prey-model-revised-17_03_2020-PS_011.csv.9568,0.9,15,180,10,5,510,3,1,0.5,15,180,810,1,0.05,1,0.99,0.99,1,0,0.19,0.04,312.4075,249.325,0.458725199,0.179490528,0.328117856,0.328596182,0.15625,220.7651042,137.25,65.06197917,33.3,126.1595877,59.77881886,23.58527326,15.61952899
predator-prey-model-revised-17_03_2020-PS_011.csv.9671,0.9,15,180,10,5,510,3,1,0.5,15,180,910,1,0.05,1,0.99,0.99,1,0,0.2,0.04,299.581,240.775,0.831285153,0.204482394,0.346563057,0.381224866,0.166666667,195.63125,160.4,71.5546875,33.575,133.8579058,60.57999619,28.45737176,15.89990229
predator-prey-model-revised-17_03_2020-PS_011.csv.9768,0.9,15,180,10,5,510,3,1,0.5,15,180,1010,1,0.05,1,0.99,0.99,1,0,0.08,0.02,296.202,238.1,0.80849512,0.2001247,0.318276822,0.339574115,0.06122449,194.2188776,124.4,78.40255102,44.625,147.8973588,83.52234537,30.56129227,20.02474019
predator-prey-model-revised-17_03_2020-PS_011.csv.9865,1,15,180,10,5,510,3,1,0.5,15,180,10,1,0.05,1,0.99,0.99,1,0,0.65,0.02,271.3315,202.975,0.413190929,0.209309033,0.417449482,0.338324392,0.642857143,237.9653061,171.3,18.95,9.4,35.98066471,15.76267833,7.315705849,9.930630002
predator-prey-model-revised-17_03_2020-PS_011.csv.9970,1,15,180,10,5,510,3,1,0.5,15,180,110,1,0.05,1,0.99,0.99,1,0,0.19,0.01,288.397,254.2,0.517826231,0.227163027,0.38208181,0.386528983,0.181818182,216.0974747,154.45,62.13383838,27.7,106.5056692,38.55905095,24.31944494,13.25783548
predator-prey-model-revised-17_03_2020-PS_011.csv.10069,1,15,180,10,5,510,3,1,0.5,15,180,210,1,0.05,1,0.99,0.99,1,0,0.13,0.03,323.761,254.6,0.665964467,0.21169992,0.394077967,0.335293825,0.103092784,238.1685567,158.5,58.87474227,24.95,103.3656304,43.57405594,24.69863179,15.32532251
predator-prey-model-revised-17_03_2020-PS_011.csv.10165,1,15,180,10,5,510,3,1,0.5,15,180,310,1,0.05,1,0.99,0.99,1,0,0.16,0.01,292.4435,229.525,0.290314316,0.220531838,0.574636335,0.363964616,0.151515152,217.020202,181.3,54.93030303,26.3,95.45975296,46.44576671,27.67325339,16.22965074
predator-prey-model-revised-17_03_2020-PS_011.csv.10269,1,15,180,10,5,510,3,1,0.5,15,180,410,1,0.05,1,0.99,0.99,1,0,0.18,0.04,311.646,239.575,1.271007456,0.22280404,0.391006062,0.363425312,0.145833333,221.0864583,168.7,62.62916667,23.55,111.4205194,42.38308153,27.9412736,13.4545451
predator-prey-model-revised-17_03_2020-PS_011.csv.10378,1,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.19,0.03,283.2265,219.95,0.433396096,0.21968766,0.484748719,0.38223596,0.164948454,193.9237113,142.25,65.21958763,37.7,115.6602838,62.0039994,29.76267013,17.36374967
predator-prey-model-revised-17_03_2020-PS_011.csv.10469,1,15,180,10,5,510,3,1,0.5,15,180,610,1,0.05,1,0.99,0.99,1,0,0.24,0.05,310.904,266.9,1.669326184,0.217935982,0.369173125,0.357554223,0.2,202.3794737,136.25,66.50157895,32.3,116.6453376,57.26523106,27.00104805,15.89374195
predator-prey-model-revised-17_03_2020-PS_011.csv.10566,1,15,180,10,5,510,3,1,0.5,15,180,710,1,0.05,1,0.99,0.99,1,0,0.21,0.04,324.1265,273.125,1.472865283,0.215269518,0.35384994,0.353673658,0.177083333,223.8260417,133.3,68.2859375,17.975,119.5336064,38.08388537,25.34305613,8.450586512
predator-prey-model-revised-17_03_2020-PS_011.csv.10672,1,15,180,10,5,510,3,1,0.5,15,180,810,1,0.05,1,0.99,0.99,1,0,0.16,0.02,313.452,232.15,0.923200641,0.216818554,0.304675366,0.30058708,0.142857143,250.0709184,153.55,46.95204082,11.1,82.90276425,19.56332009,21.79767827,11.31834344
predator-prey-model-revised-17_03_2020-PS_011.csv.10773,1,15,180,10,5,510,3,1,0.5,15,180,910,1,0.05,1,0.99,0.99,1,0,0.17,0.04,328.6985,208.8,0.406983275,0.220112364,0.358489045,0.367775486,0.135416667,228.6333333,134.05,67.37135417,38.425,118.044655,71.87236925,27.31128736,14.87447928
predator-prey-model-revised-17_03_2020-PS_011.csv.10869,1,15,180,10,5,510,3,1,0.5,15,180,1010,1,0.05,1,0.99,0.99,1,0,0.17,0.02,278.991,206.05,0.635153336,0.227639532,0.353878715,0.351614201,0.153061224,205.6729592,149.85,56.0877551,14.25,97.32618789,23.19710916,21.96359069,11.83719997
predator-prey-model-revised-17_03_2020-PS_012.csv.1,0.1,15,180,10,5,510,3,1,0.5,15,180,510,0.5,0.05,1,0.99,0.99,1,0,0.5,0.02,314.967,258.3,0.249529694,0.236762665,0.465355713,0.471912943,0.489795918,200.7729592,146.75,82.50561224,75.725,269.473796,250.7024805,33.48490111,26.13748984
predator-prey-model-revised-17_03_2020-PS_012.csv.69,0.1,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.37,0.03,253.4255,211.675,0.410551226,0.23596155,0.470687015,0.415237872,0.350515464,154.9072165,123.9,64.76237113,44.75,212.4431975,152.4867375,26.33863703,19.21884173
predator-prey-model-revised-17_03_2020-PS_012.csv.176,0.1,15,180,10,5,510,3,1,0.5,15,180,510,1.5,0.05,1,0.99,0.99,1,0,0.35,0.02,304.782,231.8,0.446804067,0.239086555,0.540251332,0.475655885,0.336734694,240.5607143,189.775,49.78214286,38.45,165.1799582,127.4066308,16.95720101,10.58436666
predator-prey-model-revised-17_03_2020-PS_012.csv.276,0.1,15,180,10,5,510,3,1,0.5,15,180,510,2,0.05,1,0.99,0.99,1,0,0.29,0.04,281.488,195.875,0.376767984,0.257275734,0.385918831,0.372521472,0.260416667,200.8213542,137.3,42.35729167,22.925,136.2902906,72.64067539,16.45620345,9.612299003
predator-prey-model-revised-17_03_2020-PS_012.csv.375,0.1,15,180,10,5,510,3,1,0.5,15,180,510,2.5,0.05,1,0.99,0.99,1,0,0.2,0.03,267.7505,199.45,0.552523344,0.264802896,0.411153803,0.364350914,0.175257732,213.2520619,170.8,31.43402062,10.4,103.1674485,39.25737314,8.80853829,5.858287561
predator-prey-model-revised-17_03_2020-PS_012.csv.472,0.1,15,180,10,5,510,3,1,0.5,15,180,510,3,0.05,1,0.99,0.99,1,0,0.18,0.06,274.161,188.1,0.630019254,0.274851993,0.612406608,0.346072404,0.127659574,204.012766,131.825,25.02180851,5.65,82.50249586,17.98501427,9.622856645,3.048274747
predator-prey-model-revised-17_03_2020-PS_012.csv.568,0.1,15,180,10,5,510,3,1,0.5,15,180,510,3.5,0.05,1,0.99,0.99,1,0,0.2,0.02,240.032,181.7,0.577211861,0.249510751,0.484971933,0.368410688,0.183673469,198.3020408,148.225,19.58622449,0.975,64.77056504,2.220100093,6.976220263,0.6990499
predator-prey-model-revised-17_03_2020-PS_012.csv.685,0.1,15,180,10,5,510,3,1,0.5,15,180,510,4,0.05,1,0.99,0.99,1,0,0.19,0.01,275.752,233.9,0.514349393,0.239239544,0.449682925,0.31660968,0.181818182,238.0070707,199,26.81868687,8.25,88.10229579,24.47103507,6.618374064,3.239005329
predator-prey-model-revised-17_03_2020-PS_012.csv.768,0.1,15,180,10,5,510,3,1,0.5,15,180,510,4.5,0.05,1,0.99,0.99,1,0,0.15,0.02,227.8995,173.6,1.475606517,0.241596669,0.389651754,0.254841287,0.132653061,193.9576531,143.05,15.99846939,0.2,52.96799892,0.490276135,4.650859016,0.238074743
predator-prey-model-revised-17_03_2020-PS_012.csv.869,0.1,15,180,10,5,510,3,1,0.5,15,180,510,5,0.05,1,0.99,0.99,1,0,0.04,0.02,243.812,171.8,0.047582491,0,0.039332541,0,0.020408163,225.4591837,162.35,2.418367347,0,7.842553801,0,1.01956843,0
predator-prey-model-revised-17_03_2020-PS_012.csv.974,0.2,15,180,10,5,510,3,1,0.5,15,180,510,0.5,0.05,1,0.99,0.99,1,0,0.19,0,349.7985,293.15,0.554439754,0.190513167,0.510691875,0.466555581,0.19,215.2165,142.65,90.983,117.55,363.267509,510.033241,31.07922536,26.25002638
predator-prey-model-revised-17_03_2020-PS_012.csv.1079,0.2,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.18,0,309.9325,266.575,0.286836069,0.203075987,0.435484781,0.42357402,0.18,197.2585,155.875,77.876,105.25,308.6368614,419.7697328,23.30397664,20.34984982
predator-prey-model-revised-17_03_2020-PS_012.csv.1172,0.2,15,180,10,5,510,3,1,0.5,15,180,510,1.5,0.05,1,0.99,0.99,1,0,0.13,0.01,270.4765,219.9,0.441199189,0.176595738,0.4761002,0.404486941,0.121212121,179.3267677,123.05,54.91111111,27.85,222.3372393,130.9778066,18.15153986,6.009881192
predator-prey-model-revised-17_03_2020-PS_012.csv.1275,0.2,15,180,10,5,510,3,1,0.5,15,180,510,2,0.05,1,0.99,0.99,1,0,0.17,0.02,272.0805,211.575,0.385476659,0.19869735,0.416172109,0.352708915,0.153061224,194.330102,120.225,49.60918367,30.525,201.4204355,135.0113253,12.81252218,8.589217149
predator-prey-model-revised-17_03_2020-PS_012.csv.1374,0.2,15,180,10,5,510,3,1,0.5,15,180,510,2.5,0.05,1,0.99,0.99,1,0,0.16,0.04,280.5155,185.475,0.621601368,0.199065096,0.441150421,0.370700946,0.125,196.546875,119.725,45.74947917,31.1,184.5448841,122.719632,9.151005027,4.977829197
predator-prey-model-revised-17_03_2020-PS_012.csv.1471,0.2,15,180,10,5,510,3,1,0.5,15,180,510,3,0.05,1,0.99,0.99,1,0,0.13,0.01,272.151,204.85,0.468648017,0.22814715,0.478829289,0.315056281,0.121212121,221.6893939,160.1,35.0969697,7.4,141.8252882,30.78877922,7.973856092,2.537669572
predator-prey-model-revised-17_03_2020-PS_012.csv.1568,0.2,15,180,10,5,510,3,1,0.5,15,180,510,3.5,0.05,1,0.99,0.99,1,0,0.04,0.02,267.3645,208.875,0.509823008,0.182804942,0.384515606,0.334432268,0.020408163,217.1193878,157,32.49591837,12.35,131.490973,37.99695382,7.894042548,3.453612193
predator-prey-model-revised-17_03_2020-PS_012.csv.1678,0.2,15,180,10,5,510,3,1,0.5,15,180,510,4,0.05,1,0.99,0.99,1,0,0.03,0.01,234.0085,214.275,0.761278238,0.203441241,0.364383391,0.294693572,0.02020202,188.5929293,159.05,28.48888889,0.6,116.9867874,1.64517807,5.775156256,0.699565329
predator-prey-model-revised-17_03_2020-PS_012.csv.1770,0.2,15,180,10,5,510,3,1,0.5,15,180,510,4.5,0.05,1,0.99,0.99,1,0,0.08,0.02,217.1315,162.275,1.187813165,0.204922238,0.321654653,0.246186808,0.06122449,173.2306122,132.875,25.84234694,0.2,105.5176668,0.477595832,4.574751655,0.345177331
predator-prey-model-revised-17_03_2020-PS_012.csv.1879,0.2,15,180,10,5,510,3,1,0.5,15,180,510,5,0.05,1,0.99,0.99,1,0,0.02,0,209.0925,146.775,0.00958543,0,0.064057125,0,0.02,202.822,146.675,2.195,0,9.169288977,0,0.340863355,0
predator-prey-model-revised-17_03_2020-PS_012.csv.1975,0.3,15,180,10,5,510,3,1,0.5,15,180,510,0.5,0.05,1,0.99,0.99,1,0,0.16,0.01,333.4405,280.9,0.422899614,0.180936746,0.557443341,0.454548963,0.151515152,191.5232323,138.75,98.35707071,117.75,335.2003894,394.1680985,33.26274382,26.2247645
predator-prey-model-revised-17_03_2020-PS_012.csv.2071,0.3,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.17,0.01,300.544,255.825,0.302680851,0.172341541,0.432510103,0.43759781,0.161616162,193.5878788,126.9,75.61262626,64.5,259.231623,217.7160374,23.05372129,17.41569763
